ticker,sector,fiscalDateEnding,price_date_start,price_start,price_end,pe_ratio,earnings_yield,return_on_capital,debt_ratio,debt_to_equity,current_ratio,profit_margin,asset_turnover,book_to_market,rev_growth,ebit_growth,target_return
A,HEALTHCARE,2017-10-31,2018-01-31,69.1825,72.3207,32.97294590643276,0.0402988235439251,0.1966555183946488,0.4261808687396154,0.7440944881889764,3.3008709422011084,0.1529516994633273,0.5307381913126038,0.2139801392201075,0.0642551166111375,0.4318181818181819,0.045361182379937
A,HEALTHCARE,2018-10-31,2019-01-31,72.3207,79.1758,74.3804667721519,0.0442830467386739,0.1992972867460472,0.4648167661866292,0.8692796146266696,3.286080273270709,0.0643060643060643,0.5753424657534246,0.1943054712178905,0.0988372093023255,0.157596371882086,0.0947875227977604
A,HEALTHCARE,2019-10-31,2020-01-31,79.1758,117.9961,23.508780952380956,0.0378965623368072,0.1657762938230384,0.497672450275074,0.9907329401853412,1.533173076923077,0.2074375363160953,0.5462336013542107,0.1885780454389206,0.0506715506715507,-0.0274240940254651,0.4903051184831729
A,HEALTHCARE,2020-10-31,2021-01-29,116.1595,135.4006,50.40579137691238,0.0247579613261268,0.136925137669296,0.4938194660849693,0.9755797250153908,2.3278800272665303,0.1346694137478928,0.5545860600394723,0.1344581350951901,0.0340887081154368,-0.0735146022155085,0.1656437915108106
A,HEALTHCARE,2021-10-31,2022-01-31,135.4006,148.7624,34.35370595041322,0.0336171825767289,0.191800878477306,0.4965903783278841,0.9864538875487104,2.2242388758782203,0.1914859946194018,0.5902849135917796,0.1296430438885703,0.1835549728413561,0.566304347826087,0.0986834622593992
A,HEALTHCARE,2022-10-31,2023-01-31,148.7624,128.1844,35.58909090909091,0.0342649604960392,0.208453662378577,0.496296999620205,0.985296889726673,2.030091348737238,0.1831191588785046,0.6502088872009115,0.1188696426874891,0.0837157778129451,0.1020124913254685,-0.1383279645932036
A,HEALTHCARE,2023-10-31,2024-01-31,128.1844,150.3299,30.59885677419355,0.0365926120783667,0.1891677675033025,0.4569357985691721,0.8414029084687767,2.611353711790393,0.1814722669398507,0.6348601690978352,0.1540485552190564,-0.0021904205607476,-0.0982367758186397,0.1727628322947254
AAON,INDUSTRIALS,2006-12-31,2007-04-30,2.7238,3.0334,10.17740644370513,0.1483342434279359,0.2708645729565354,0.2957495232822784,0.4199493405537601,2.056768305089673,0.0740214291886287,1.779694900658178,0.5252753353294782,0.2498177596587381,0.4500392949365668,0.1136647330934722
AAON,INDUSTRIALS,2007-12-31,2008-03-31,3.3606,3.0865,13.905931900250474,0.111033711529234,0.3611600542762825,0.304214671138982,0.4372249004401592,2.0341536246567307,0.0882076208397932,1.9142263380487092,0.2963301037595469,0.1341786917825973,0.3807440672060702,-0.0815628161637802
AAON,INDUSTRIALS,2008-12-31,2009-03-31,3.0865,3.9237,9.758612064587778,0.1566813136038801,0.4372102698205158,0.3141967984198148,0.4581442572677731,2.027379928134015,0.1022039503083385,1.987487832432164,0.345970678879882,0.0655500405688012,0.2375651881343576,0.2712457476105622
AAON,INDUSTRIALS,2009-12-31,2010-03-31,3.9237,5.7929,12.4028958130623,0.1379416852175273,0.4403928334971811,0.2446178566170116,0.3238332528241764,3.115974875348054,0.1130168540700092,1.570196721101587,0.3431992565804991,-0.1231316471534542,-0.0053920569111216,0.4763870836200525
AAON,INDUSTRIALS,2010-12-31,2011-03-31,5.7929,5.3949,10.05676677026126,0.1503192171226184,0.2691428665384173,0.2716422194076505,0.372951627134034,2.5312586216410087,0.0895269717687853,1.525808444131098,0.5301911530148153,-0.0029761662086904,-0.2542766679574497,-0.0687047937993061
AAON,INDUSTRIALS,2011-12-31,2012-03-30,5.3949,7.724,21.59448091321321,0.0710738753612444,0.1553310854641754,0.3155474603449528,0.4610216809247045,2.181275363817303,0.0525354969574036,1.48742045245026,0.4056149714478796,0.0886028329353265,-0.3344126092003177,0.4317225527813306
AAON,INDUSTRIALS,2012-12-31,2013-04-30,7.724,11.6362,23.456806495682905,0.0692375894202097,0.2943487117557677,0.2860930369574093,0.4007427462790293,2.310309148264984,0.0905566882427073,1.5665372907547044,0.2145415745250977,0.1385846292540005,1.0358421294171638,0.5064992232004143
AAON,INDUSTRIALS,2013-12-31,2014-03-31,11.4392,15.2281,16.935445408027274,0.089828283304969,0.3354726695803149,0.2382893002357921,0.3128343875300111,3.1276115500013764,0.1169178551410599,1.490596164200442,0.2580789564820062,0.0594693745587469,0.2631365388516939,0.3312207147352962
AAON,INDUSTRIALS,2014-12-31,2015-03-31,15.2281,17.5394,28.641395889768557,0.0549133309963843,0.4204695981122427,0.2331324292650259,0.304006112869774,2.9251047690398706,0.1239272343554425,1.5698802506013905,0.1376235982934892,0.1095534657781653,0.2179391083984723,0.1517786197884175
AAON,INDUSTRIALS,2015-12-31,2016-03-31,17.5394,22.3192,20.896880258694893,0.0752787478622436,0.3929808905267912,0.231630120161131,0.3014565331604422,2.8611936516711585,0.1275067478641058,1.5401582107243166,0.1872364393309939,0.0064829002980451,0.0453213375142864,0.2725178740435817
AAON,INDUSTRIALS,2016-12-31,2017-03-31,22.3192,21.6203,33.525060405710434,0.0453134753209915,0.4137429849742675,0.1973726269831988,0.2459081681220798,3.611008657343374,0.1390083260195272,1.4968112891279772,0.1150632229179786,0.0706713288273215,0.1212800852268745,-0.0313138463744219
AAON,INDUSTRIALS,2017-12-31,2018-04-30,21.6203,32.2169,31.585878913910605,0.0429456815136024,0.3306963570661197,0.2006671608598962,0.2510433089121766,3.070548287226605,0.1344859241126071,1.365428937259923,0.1378125457464881,0.0553548780265484,-0.0687452338388068,0.4901227087505724
AAON,INDUSTRIALS,2018-12-31,2019-04-30,32.2169,30.775,60.12890930714405,0.0215386630860942,0.2146927186287518,0.1901043526821951,0.2347269716929318,2.961782232422985,0.0975441701405932,1.40894627817425,0.0980053956530914,0.0708606427922771,-0.2549535520592815,-0.0447560131483787
AAON,INDUSTRIALS,2019-12-31,2020-03-31,31.2143,45.5151,45.88382905553239,0.0270248657935246,0.2322634520563134,0.2188442319290083,0.2801544082167229,3.347415577925323,0.114441132415577,1.263604398207978,0.1177293416461307,0.0815445204137832,0.2077657657657656,0.4581489894054966
AAON,INDUSTRIALS,2020-12-31,2021-03-31,45.5151,36.4271,45.85080763488969,0.026570476993117,0.3066666666666666,0.2185773972846809,0.2797172701751386,3.7309809767418223,0.1535494052095904,1.145972900260129,0.0968537617203947,0.0963452388815617,0.4225955155077501,-0.1996699996264974
AAON,INDUSTRIALS,2021-12-31,2022-03-31,36.4271,63.6949,49.96401307667893,0.0233026891881649,0.1236528927683912,0.2830139346027254,0.3947272454254885,2.513368983957219,0.1099272801426334,0.8221061859792673,0.1587888499070154,0.0388027620197026,-0.2731181442563812,0.7485580790126031
AAON,INDUSTRIALS,2022-12-31,2023-03-31,63.6949,93.4148,51.491979187236986,0.0242886557231098,0.1918281451533825,0.3110800672807448,0.4515474912343904,2.3983183001641857,0.1129358182153674,1.0920072785086183,0.1084855586507097,0.6627871517650514,0.8345500187552297,0.466597796683879
AAON,INDUSTRIALS,2023-12-31,2024-04-30,93.4148,90.9659,43.80633620810368,0.0291516197184301,0.2799570235756385,0.2190398497614283,0.2804750661023035,3.2264869939802288,0.1520070722059908,1.2412081118631535,0.0944894981641717,0.3147319720788308,0.792993079584775,-0.0262153320458856
AAPL,TECHNOLOGY,2007-09-30,2007-12-31,5.9405,2.5597,42.32317468612303,0.031395039202113,0.6581541218637993,0.4266777133388567,0.7442196531791907,2.361114098290139,0.1455886028492876,0.9470943306900224,0.0982426281818221,0.2428682371214081,0.7965756216877293,-0.5691103442471173
AAPL,TECHNOLOGY,2008-09-30,2008-12-31,2.5597,6.32,13.375619683988416,0.1247066690416466,0.5067989709665565,0.468563630850096,0.8816928197812649,2.461680386034629,0.148834631608116,0.8207571009804913,0.3252510556984522,0.3529534283095892,0.5645563875652371,1.469039340547721
AAPL,TECHNOLOGY,2009-09-30,2009-12-31,6.32,9.6737,19.49041952641166,0.0746873478197574,0.400600559612366,0.4831665150136487,0.9348591549295776,1.880769629706462,0.1919356718331197,0.7967354366678427,0.1734042050624398,0.3210074201791928,0.7026831036983321,0.5306487341772151
AAPL,TECHNOLOGY,2010-09-30,2010-12-31,9.6737,13.6901,17.874175500121314,0.0760729803353233,0.4255787037037037,0.3643376827208278,0.5731623108953569,2.01129234629862,0.2148409352242238,0.8675498450447574,0.1908046604197625,0.5202190886843026,0.5660136286201023,0.4151875704228991
AAPL,TECHNOLOGY,2011-09-30,2011-12-30,12.1461,16.1044,12.288571382069286,0.1088169061692352,0.435255643498842,0.3416315061312526,0.5189062194087319,1.6084376117268502,0.2394664153941376,0.9302059791528816,0.2405159615404229,0.6596243771559984,0.860484090290998,0.3258906150945569
AAPL,TECHNOLOGY,2012-09-30,2012-12-31,16.1044,17.4024,10.214518528167156,0.1321878924455266,0.4398545466018805,0.328596419483824,0.4894171389899331,1.4958486845519174,0.2666509060239732,0.88892675390767,0.2773043686254998,0.4458147419375697,0.6302587341032013,0.0805990909316709
AAPL,TECHNOLOGY,2013-09-30,2013-12-31,17.4024,24.4709,12.257157277490078,0.1083044695292101,0.3373355781678662,0.4031449275362319,0.6754486074351067,1.6786385084062485,0.2167046983792639,0.8256521739130435,0.2721533435776733,0.0920208551639532,-0.0981295841328478,0.4061796074104721
AAPL,TECHNOLOGY,2014-09-30,2014-12-31,24.4709,23.7324,15.168521792629717,0.086775986029977,0.3485476909936782,0.5188600709975457,1.0783974468161404,1.0801128483167317,0.2161437676085232,0.7884566444817308,0.1861262404333742,0.0695395237259375,0.0711061621363664,-0.0301787020501903
AAPL,TECHNOLOGY,2015-09-30,2015-12-31,23.7324,26.6944,10.299541576626586,0.1234636732423846,0.3880709301771135,0.5891097118896719,1.433739684135562,1.1087706239920605,0.2284577369873563,0.8045848409007191,0.2170352444679979,0.2785634180365983,0.359793565633876,0.1248082789772632
AAPL,TECHNOLOGY,2016-09-30,2016-12-30,26.6944,39.213,12.855009182165608,0.0960886110602279,0.2827593656051414,0.6013224075651412,1.5082924623193943,1.352669417512594,0.211867983064288,0.670340021014281,0.2183679790803055,-0.0773420619130137,-0.1422564438619484,0.4689597818268999
AAPL,TECHNOLOGY,2017-09-30,2017-12-29,39.6345,37.4977,17.21976269975802,0.0715659086326459,0.2612424080309657,0.6428451530564666,1.7999060031183092,1.2760628484139107,0.2109242084507533,0.6107711040474902,0.1609994809543346,0.0630451819939805,0.0570446297828992,-0.0539126266257932
AAPL,TECHNOLOGY,2018-09-30,2018-12-31,37.4977,70.8582,12.59798002716568,0.090804217222294,0.3415311330994949,0.7070285050242668,2.4133013523477094,1.1238426916297295,0.2241420207458724,0.7262150522933899,0.1428683149184075,0.158619576502613,0.146524724447389,0.8896678996311772
AAPL,TECHNOLOGY,2019-09-30,2019-12-31,70.8582,129.181,23.84635928308962,0.0503414504384643,0.3767952857779662,0.7326921031797611,2.7410043320661304,1.540125617208044,0.2123809450598445,0.7685722388306608,0.0686735444738905,-0.0204107758052674,-0.089699644090724,0.823091752260148
AAPL,TECHNOLOGY,2020-09-30,2020-12-31,129.181,173.9394,39.44038969420495,0.0299153531212585,0.3876551418439716,0.7982666847799239,3.957039440456695,1.3636044481554577,0.2091361127807223,0.8475615027416885,0.0288560029984149,0.0551208037697847,0.0093921775135976,0.3464781972581106
AAPL,TECHNOLOGY,2021-09-30,2021-12-31,173.9394,142.1602,30.98303645868821,0.0369972357586622,0.5869000582429518,0.8202574344305731,4.563512442542399,1.0745531195957954,0.2588179335569424,1.042207736708053,0.0215069239832067,0.332593847330747,0.5987079069235608,-0.1827027114040867
AAPL,TECHNOLOGY,2022-09-30,2022-12-30,128.0122,182.6888,20.940292446036693,0.0546290649194034,0.6820022041147281,0.8563535598361469,5.961536943479634,0.8793560286267226,0.2530964070519973,1.1178523337727315,0.0242460896914289,0.0779378760418461,0.0678128240889748,0.4271202276033063
AAPL,TECHNOLOGY,2023-09-30,2023-12-29,190.7434,249.3109,31.095819139541213,0.0369038850547867,0.6446393322429643,0.8237407929480435,4.673462491552152,0.9880116717592976,0.2530623426432028,1.087077369016657,0.020604488209874,-0.0280046053031993,-0.0430017498765039,0.3070486318268416
AAPL,TECHNOLOGY,2024-09-30,2024-12-31,249.3109,271.86,40.98111751872813,0.0314348660779174,0.7766774874720287,0.8439640528248123,5.408779631255487,0.8673125765340832,0.2397125576994386,1.0713874732862074,0.0148253008220197,0.0202199407751411,0.0779958180593345,0.090445704539994
ABBV,HEALTHCARE,2010-12-31,2013-02-28,22.0155,31.4399,8.562754308281475,0.1352139385215829,0.2785102557831048,0.257004107698688,0.345902461052185,2.185044166191647,0.2671697147972887,0.7399204294547759,0.4389354772773727,0.1001677477924183,-0.0520981442998286,0.4280802162113057
ABBV,HEALTHCARE,2011-12-31,2013-02-28,22.0155,31.4399,10.420969268861054,0.1024547020961246,0.2697653894241377,0.3887608216792172,0.6360207844451894,1.247074783788367,0.1968011923870672,0.893601762204805,0.3335272526524144,0.1154879140555058,-0.2415219189412737,0.4280802162113057
ABBV,HEALTHCARE,2012-12-31,2013-04-30,27.714,32.4532,8.285303886255925,0.109002214040854,0.4067406321959388,0.8754813388625592,7.030924769550996,2.2659386068476977,0.2869967355821545,0.6805390995260664,0.0769477563860116,0.053657418023389,0.5891494002181026,0.1710038247816989
ABBV,HEALTHCARE,2013-12-31,2014-03-31,31.7425,37.3247,12.33405281007752,0.1004764736772515,0.4425495127318453,0.8461538461538461,5.5,2.5945631632504726,0.2196913251729643,0.6435372285772998,0.0882255258129387,0.0223068552774754,-0.0339680905815749,0.1758588642986532
ABBV,HEALTHCARE,2014-12-31,2015-03-31,37.3247,37.7585,33.874164036076664,0.0419183773087523,0.3600102933607823,0.9366844764293244,14.793915040183697,1.4114807337839024,0.088877755511022,0.7254752298913241,0.0289885137091457,0.0622671633847791,-0.5031077961285739,0.0116223305210758
ABBV,HEALTHCARE,2015-12-31,2016-03-31,37.7585,44.7438,12.016070081648522,0.0865511211158649,0.2181473472168735,0.925636192271442,12.447401774397973,1.4975215715072516,0.2250317161730609,0.4308953817153628,0.0638239376960589,0.1452404809619238,1.631879914224446,0.1849994041076844
ABBV,HEALTHCARE,2016-12-31,2017-03-31,44.7438,69.2293,12.25888422644045,0.0852852705592081,0.1743722909914483,0.929862781585198,13.257765314926662,1.6549432573356508,0.2321943989390748,0.3878727363500204,0.063526744673179,0.1215713723259985,0.2127919608908202,0.5472378295987376
ABBV,HEALTHCARE,2017-12-31,2018-04-30,69.2293,59.6182,20.90310188359389,0.0638451351228631,0.1979617323045359,0.9279942361483908,12.887777123798312,1.2753440298059011,0.1881556563651829,0.3986098946119289,0.0459294421816802,0.100553865356112,-0.0060463553913335,-0.1388299462799709
ABBV,HEALTHCARE,2018-12-31,2019-04-30,59.6182,65.3551,16.207092878494812,0.0522802257290326,0.1879450953365495,1.14230354495215,-8.027231825716315,0.9829456464992168,0.1736329496534668,0.5518432403288853,-0.0916352835168982,0.1607952934505245,-0.2627013630731103,0.0962273265546425
ABBV,HEALTHCARE,2019-12-31,2020-03-31,59.7187,89.2915,11.243662877442274,0.0884545187327905,0.3038147949770874,1.091701733714863,-11.904919236417031,3.177350016041065,0.2369386160043287,0.3732929360938113,-0.0922112930200153,0.0156626873874148,0.5599694423223835,0.4952016704985206
ABBV,HEALTHCARE,2020-12-31,2021-03-31,89.2915,139.9945,32.3623655762565,0.0257608202614943,0.0515799215548014,0.9130143127552884,10.51300091771184,0.8434109068071596,0.100777224696533,0.3042141267890944,0.0875324032140792,0.3769013407082306,-0.4268364348677766,0.5678368041750893
ABBV,HEALTHCARE,2021-12-31,2022-03-31,139.9945,142.9092,21.55347656385375,0.0487897182816864,0.1517093386094951,0.8946556654314163,8.50811266874351,0.7935443541512758,0.2053846290727263,0.3835213507223826,0.0619366723131556,0.2269015806479783,1.6336295283663709,0.020820103646929
ABBV,HEALTHCARE,2022-12-31,2023-03-31,142.9092,153.1671,21.467772693477528,0.0509424106617362,0.1569664021745647,0.8754583768596232,7.042888605540744,0.9636062021802424,0.2038791470010679,0.4182414178163611,0.0679043894987343,0.0330444685659376,0.0191409291461199,0.071779143680043
ABBV,HEALTHCARE,2023-12-31,2024-04-30,153.1671,190.4691,55.84315613818631,0.0266363846073943,0.1008137432188065,0.9228199627350402,11.999420849420847,0.8721228297349436,0.0895283331492323,0.4032187423447231,0.0381492083463163,-0.0643538774244668,-0.4604953205577131,0.2435379399361872
ACN,TECHNOLOGY,2007-08-31,2007-11-30,24.3278,23.8031,16.867419252746252,0.1424711884346761,5.357832606614911,0.7391387605397592,3.8499107269213098,1.1448538882511976,0.0579481965642908,1.9961313507696263,0.0984005754622031,0.1768880984724576,0.4048267435096786,-0.0215679181841349
ACN,TECHNOLOGY,2008-08-31,2008-12-31,23.8031,30.7015,11.58260536381406,0.1956492067844513,1.6071086259110514,0.7424955791112249,3.6236285212473422,1.337513314343509,0.06683110644752,2.0416804418267493,0.1296514933787396,0.1799806337155796,0.242748964364615,0.2898109910053731
ACN,TECHNOLOGY,2009-08-31,2009-11-30,30.3612,32.6486,14.997144786819064,0.139444122767499,1.8248479946959997,0.723704349327425,3.1283374382455547,1.4410279022510006,0.0686187560226228,1.8906226261111736,0.1189025899807656,-0.0846516840243746,-0.1401098111271612,0.0753395781457914
ACN,TECHNOLOGY,2010-08-31,2010-11-30,32.6486,44.5243,14.04560342210309,0.145191428544053,2.049205341982444,0.7448649434491085,3.371433830815595,1.4561817369013113,0.0771044420998318,1.7992694027924498,0.1133827271766019,-0.0033183766858596,0.0881135216320927,0.3637430088885892
ACN,TECHNOLOGY,2011-08-31,2011-11-30,44.5243,53.3708,14.508311369137065,0.1289654144212643,1.6606792498315552,0.7234294737123137,2.9339473481361327,1.4508384083199468,0.0832699945607257,1.7387341710999136,0.1173830229376266,0.1844124714569683,0.2041538439478245,0.1986892550809335
ACN,TECHNOLOGY,2012-08-31,2012-11-30,53.3708,66.1511,15.182798256674774,0.1219845942751079,2.045867168071561,0.7225134807624053,2.9043589068831284,1.5523014894801648,0.0857516047509594,1.7868132896780549,0.1069356269087078,0.0886585977640261,0.1112023117519538,0.2394624026621298
ACN,TECHNOLOGY,2013-08-31,2013-11-29,62.3294,73.6846,13.536800736380329,0.1105043504469124,1.416097136987041,0.6781992510960275,2.306207872043508,1.4513163231421675,0.1079768120881935,1.8019918599868887,0.1116501969549995,0.0206964977650434,0.1107598804358502,0.1821804798377652
ACN,TECHNOLOGY,2014-08-31,2014-12-31,73.6846,88.0774,17.34438632585288,0.0935593362175964,0.8895612265175421,0.6494602032341404,2.0315847687601347,1.459221221074226,0.0922832224375725,1.777684020458603,0.1123521371016314,0.0487062946208474,-0.0087305599921347,0.1953298246852123
ACN,TECHNOLOGY,2015-08-31,2015-11-30,90.3699,102.6769,20.087631060120238,0.077625469354103,0.8269877356507114,0.6348019603961995,1.883859481799396,1.2601656387947435,0.0927733385217374,1.8082218481740595,0.0999968070338049,0.0326198118770015,0.0254409752041677,0.1361847252237747
ACN,TECHNOLOGY,2016-08-31,2016-11-30,102.6769,129.8186,16.674703918894416,0.0882425041291332,0.8234821424253983,0.602631160632508,1.6438381620650615,1.3488370888184198,0.1181657583249632,1.6884688362426443,0.1101919069375509,0.0572161615223769,0.269987082801143,0.264340859531209
ACN,TECHNOLOGY,2017-08-31,2017-11-30,129.8186,146.9304,24.88728687224332,0.0567326703464652,0.5300044594473512,0.5720472862583291,1.4503294438323044,1.2313665969787706,0.0952307859052701,1.5944035427232128,0.1043787502935255,0.039634273119679,-0.1758510488751439,0.1318131608259524
ACN,TECHNOLOGY,2018-08-31,2018-11-30,146.9304,190.4212,23.715549503463997,0.0638668550619933,0.6309711636198118,0.5613500923531569,1.3241507057621151,1.3382478549759544,0.0990401569222337,1.6766491405833095,0.1076489206456293,0.1331153541018133,0.2582392563051419,0.295995927323413
ACN,TECHNOLOGY,2019-08-31,2019-11-29,181.9116,228.8969,24.749327652339343,0.055936934854425,0.497952128265312,0.5022574444744322,1.038391331311635,1.3967407576422703,0.1105891602994542,1.4506608620108574,0.1218213670549821,0.0542166776028043,0.0767255036007763,0.2582864424258815
ACN,TECHNOLOGY,2020-08-31,2020-11-30,228.8969,332.4694,29.029639700074863,0.0483888107316588,0.4254447297310557,0.5280518600045044,1.1516942759922393,1.4017476677362215,0.1152307737045102,1.1954887015265114,0.1146525633157728,0.0257323999879393,0.084886433903448,0.4524853766040519
ACN,TECHNOLOGY,2021-08-31,2021-11-30,332.4694,283.763,36.35549950037572,0.0377102978901795,0.4052380038926768,0.5345287409906507,1.1817395919005211,1.2519369474577635,0.1168892313951079,1.1704088557112828,0.0909425353769513,0.1400127357931577,0.1488388668687408,-0.1464988958382336
ACN,TECHNOLOGY,2022-08-31,2022-11-30,283.763,319.0734,26.52457348628527,0.0527335007744114,0.4230417022634399,0.5187165372606578,1.1090289706048064,1.2332511161014903,0.1116526763310341,1.303213861722572,0.121186422577543,0.218883320887107,0.1819396906225194,0.124436237282521
ACN,TECHNOLOGY,2023-08-31,2023-11-30,319.0734,352.674,29.652318699912467,0.0469793677843923,0.3797597352925553,0.4836874714668983,0.9647323131554284,1.2983442535908911,0.1071809385316216,1.2510754887691662,0.1260951210456571,0.0408713110733207,-0.0061264758634917,0.105306804014374
ACN,TECHNOLOGY,2024-08-31,2024-11-29,352.674,266.7293,30.87213755337906,0.0441499546176931,0.3054069591831963,0.478508569359031,0.94610802510661,1.099159011741437,0.1119442655612176,1.1602668029598535,0.1261312137354188,0.0122398633822866,0.0622013600516477,-0.2436944600395831
ADM,CONSUMER DEFENSIVE,2012-12-31,2013-04-30,23.6984,31.1927,12.8277520850368,0.119900583937049,0.0724563394720463,0.408407137275332,0.690351697947053,7.64373814041746,0.0137357083492441,2.89912737692107,1.15812119532742,0.103649164559472,-0.412236412236412,0.316236539175641
ADM,CONSUMER DEFENSIVE,2013-12-31,2014-03-31,30.9502,34.518,15.2905980625931,0.100416240769813,0.0975853922236015,0.538443956847687,1.16878348878746,1.82207178439137,0.0149436550710436,2.05256902541598,0.982262041489255,0.0086030683528382,0.231430015159171,0.115275507104962
ADM,CONSUMER DEFENSIVE,2014-12-31,2015-03-31,34.518,27.1908,10.0728683274021,0.127300328315147,0.127014947245018,0.553833215901084,1.24480204342273,1.66824766055634,0.027684388123299,1.84560310930291,0.864474738524545,-0.0957975145873236,0.422650800164136,-0.21227185816096
ADM,CONSUMER DEFENSIVE,2015-12-31,2016-03-31,27.1908,35.4906,9.13222650081125,0.118613502606028,0.100691476963717,0.553876036556516,1.24263925358959,1.61636430951499,0.0273108623083513,1.68593271409717,1.06002274094935,-0.166241795051785,-0.252379578886646,0.305242949821263
ADM,CONSUMER DEFENSIVE,2016-12-31,2017-03-31,35.4906,36.0871,16.3994875684128,0.0775095940935798,0.0814181776186627,0.567376599864216,1.31392301869213,1.59758597130494,0.0205145478458923,1.56770348764113,0.818738753665171,-0.0791113999586423,-0.184027777777778,0.0168072672764056
ADM,CONSUMER DEFENSIVE,2017-12-31,2018-04-30,36.0871,36.5422,12.9415806896552,0.0709455448049252,0.0729248937530558,0.540199684708355,1.17883470758478,1.58512330946699,0.026221476951404,1.52210794985361,0.887179470385104,-0.0243479934558752,-0.0832151300236407,0.0126111546785417
ADM,CONSUMER DEFENSIVE,2018-12-31,2019-04-30,36.5422,31.4773,11.4471974585635,0.0894120909359031,0.0895787139689579,0.533588029290035,1.1478847268321,1.74830163043478,0.0281313625837335,1.57571082212916,0.916096745028774,0.0577530084829354,0.250128932439402,-0.138604134398038
ADM,CONSUMER DEFENSIVE,2019-12-31,2020-03-31,29.8162,49.9067,12.2162095721537,0.079313984255098,0.0676617592057393,0.561720117280724,1.28665139525198,1.55431775156546,0.0213282603316011,1.4695547423688,1.14020097051238,0.004895789620926,-0.179042904290429,0.673811552109256
ADM,CONSUMER DEFENSIVE,2020-12-31,2021-03-31,49.9067,80.8109,15.8563612302483,0.0590620163425237,0.0719769362832432,0.595808443452201,1.48115,1.50071499285007,0.027534768083288,1.2943743840383,0.711807807080268,-0.004655407077456,0.116582914572864,0.619239500908696
ADM,CONSUMER DEFENSIVE,2021-12-31,2022-03-31,80.8109,72.6766,16.8840787744555,0.0648400200084196,0.107625206798015,0.594431380932022,1.48458424166926,1.45384545288865,0.0317774988562916,1.51861550520165,0.491419030530233,0.324667857975293,0.61026102610261,-0.100658450778299
ADM,CONSUMER DEFENSIVE,2022-12-31,2023-03-31,72.6766,54.9856,9.4278630875576,0.111922064353942,0.162942164071094,0.588182152775454,1.44778454949761,1.46376751684511,0.0427350427350427,1.69899956502827,0.593495222947566,0.191286701310279,0.573225265511459,-0.243420853479662
